domain,name,iteration,size,span,ns,us
mono,ManagedStatic,7,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,7,10,00:00:00.0000002,20,0.02
mono,DllImportDirect,7,10,00:00:00.0000061,610,0.61
mono,DllImportCustomMarshaller,7,10,00:00:00.0000120,1200,1.2
mono,ManagedStatic,7,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,7,20,00:00:00.0000002,10,0.01
mono,DllImportDirect,7,20,00:00:00.0000045,225,0.225
mono,DllImportCustomMarshaller,7,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,7,40,00:00:00.0000001,2.5,0.0025
mono,ManagedVirtual,7,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,7,40,00:00:00.0000087,217.5,0.2175
mono,DllImportCustomMarshaller,7,40,00:00:00.0000178,445,0.445
mono,ManagedStatic,7,80,00:00:00.0000002,2.5,0.0025
mono,ManagedVirtual,7,80,00:00:00.0000005,6.25,0.00625
mono,DllImportDirect,7,80,00:00:00.0000174,217.5,0.2175
mono,DllImportCustomMarshaller,7,80,00:00:00.0000359,448.75,0.44875
mono,ManagedStatic,7,160,00:00:00.0000004,2.5,0.0025
mono,ManagedVirtual,7,160,00:00:00.0000008,5,0.005
mono,DllImportDirect,7,160,00:00:00.0000344,215,0.215
mono,DllImportCustomMarshaller,7,160,00:00:00.0000711,444.375,0.444375
mono,ManagedStatic,7,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,7,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,7,320,00:00:00.0000688,215,0.215
mono,DllImportCustomMarshaller,7,320,00:00:00.0001404,438.75,0.43875
mono,ManagedStatic,7,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,7,640,00:00:00.0000029,4.53125,0.00453125
mono,DllImportDirect,7,640,00:00:00.0001380,215.625,0.215625
mono,DllImportCustomMarshaller,7,640,00:00:00.0002794,436.5625,0.4365625
mono,ManagedStatic,7,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,7,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,7,1280,00:00:00.0002752,215,0.215
mono,DllImportCustomMarshaller,7,1280,00:00:00.0005616,438.75,0.43875
mono,ManagedStatic,7,2560,00:00:00.0000061,2.3828125,0.0023828125
mono,ManagedVirtual,7,2560,00:00:00.0000116,4.53125,0.00453125
mono,DllImportDirect,7,2560,00:00:00.0005493,214.5703125,0.2145703125
mono,DllImportCustomMarshaller,7,2560,00:00:00.0011476,838.90625,0.83890625
mono,ManagedStatic,7,5120,00:00:00.0000122,2.3828125,0.0023828125
mono,ManagedVirtual,7,5120,00:00:00.0000231,4.51171875,0.00451171875
mono,DllImportDirect,7,5120,00:00:00.0010994,410.0390625,0.4100390625
mono,DllImportCustomMarshaller,7,5120,00:00:00.0022457,829.23828125,0.82923828125
mono,ManagedStatic,7,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,7,10240,00:00:00.0000460,4.4921875,0.0044921875
mono,DllImportDirect,7,10240,00:00:00.0022251,412.607421875,0.412607421875
mono,DllImportCustomMarshaller,7,10240,00:00:00.0045225,832.275390625,0.832275390625
mono,ManagedStatic,7,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,7,20480,00:00:00.0000919,4.4873046875,0.0044873046875
mono,DllImportDirect,7,20480,00:00:00.0043856,409.453125,0.409453125
mono,DllImportCustomMarshaller,7,20480,00:00:00.0089088,825.625,0.825625
mono,ManagedStatic,7,40960,00:00:00.0000974,2.3779296875,0.0023779296875
mono,ManagedVirtual,7,40960,00:00:00.0001730,4.2236328125,0.0042236328125
mono,DllImportDirect,7,40960,00:00:00.0087761,409.57275390625,0.40957275390625
mono,DllImportCustomMarshaller,7,40960,00:00:00.0178494,850.8154296875,0.8508154296875
mono,ManagedStatic,7,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,7,81920,00:00:00.0003619,4.417724609375,0.004417724609375
mono,DllImportDirect,7,81920,00:00:00.0206526,496.24755859375,0.49624755859375
mono,DllImportCustomMarshaller,7,81920,00:00:00.0358551,864.930419921875,0.864930419921875
mono,ManagedStatic,7,163840,00:00:00.0003892,2.37548828125,0.00237548828125
mono,ManagedVirtual,7,163840,00:00:00.0007348,4.48486328125,0.00448486328125
mono,DllImportDirect,7,163840,00:00:00.0351668,428.26416015625,0.42826416015625
mono,DllImportCustomMarshaller,7,163840,00:00:00.0727193,883.296508789063,0.883296508789063
mono,ManagedStatic,7,327680,00:00:00.0007781,2.37457275390625,0.00237457275390625
mono,ManagedVirtual,7,327680,00:00:00.0014797,7.56744384765625,0.00756744384765625
mono,DllImportDirect,7,327680,00:00:00.0702849,428.115539550781,0.428115539550781
mono,DllImportCustomMarshaller,7,327680,00:00:00.1435717,874.547424316406,0.874547424316406
mono,ManagedStatic,7,655360,00:00:00.0015560,3.900146484375,0.003900146484375
mono,ManagedVirtual,7,655360,00:00:00.0027937,7.31460571289063,0.00731460571289063
mono,DllImportDirect,7,655360,00:00:00.1407824,428.43994140625,0.42843994140625
mono,DllImportCustomMarshaller,7,655360,00:00:00.2850975,869.899749755859,0.86989974975586
mono,ManagedStatic,7,1310720,00:00:00.0031118,4.66293334960938,0.00466293334960938
mono,ManagedVirtual,7,1310720,00:00:00.0055711,8.06510925292969,0.00806510925292969
mono,DllImportDirect,7,1310720,00:00:00.2816439,429.263229370117,0.429263229370117
mono,DllImportCustomMarshaller,7,1310720,00:00:00.5677777,865.766677856445,0.865766677856445
mono,ManagedStatic,7,2621440,00:00:00.0062951,4.69020843505859,0.00469020843505859
mono,ManagedVirtual,7,2621440,00:00:00.0117596,8.68209838867188,0.00868209838867188
mono,DllImportDirect,7,2621440,00:00:00.5644038,430.451889038086,0.430451889038086
mono,DllImportCustomMarshaller,7,2621440,00:00:01.1385780,868.445587158203,0.868445587158203
mono,ManagedStatic,7,5242880,00:00:00.0124860,4.67033386230469,0.00467033386230469
mono,ManagedVirtual,7,5242880,00:00:00.0228718,8.55861663818359,0.00855861663818359
mono,DllImportDirect,7,5242880,00:00:01.1268152,429.690399169922,0.429690399169922
mono,DllImportCustomMarshaller,7,5242880,00:00:02.2743242,867.523994445801,0.867523994445801
mono,DllImportWithCallback,7,15,00:00:00.0001105,7366.66666666667,7.36666666666667
mono,DllImportWithCallback,7,40,00:00:00.0000054,135,0.135
mono,DllImportWithCallback,7,100,00:00:00.0000124,124,0.124
mono,DllImportWithCallback,7,240,00:00:00.0000285,118.75,0.11875
mono,DllImportWithCallback,7,560,00:00:00.0000658,117.5,0.1175
mono,DllImportWithCallback,7,1280,00:00:00.0001487,116.171875,0.116171875
mono,DllImportWithCallback,7,2880,00:00:00.0003328,115.555555555556,0.115555555555556
mono,DllImportWithCallback,7,6400,00:00:00.0007337,114.640625,0.114640625
mono,DllImportWithCallback,7,14080,00:00:00.0016166,185.838068181818,0.185838068181818
mono,DllImportWithCallback,7,30720,00:00:00.0035325,212.646484375,0.212646484375
mono,DllImportWithCallback,7,66560,00:00:00.0076641,220.314002403846,0.220314002403846
mono,DllImportWithCallback,7,143360,00:00:00.0166049,227.433733258929,0.227433733258929
mono,DllImportWithCallback,7,307200,00:00:00.0354127,229.2080078125,0.2292080078125
mono,DllImportWithCallback,7,655360,00:00:00.0753060,229.348754882812,0.229348754882812
mono,DllImportWithCallback,7,1392640,00:00:00.1607008,230.282628676471,0.230282628676471
mono,DllImportWithCallback,7,2949120,00:00:00.3391254,229.941609700521,0.229941609700521
mono,DllImportWithCallback,7,6225920,00:00:00.7168823,230.14788175884,0.23014788175884
mono,DllImportWithCallback,7,13107200,00:00:01.5080504,230.106384277344,0.230106384277344
mono,DllImportWithCallback,7,27525120,00:00:03.1813415,231.146730695452,0.231146730695452
mono,DllImportWithCallback,7,57671680,00:00:06.6431994,230.376493280584,0.230376493280584
mono,ManagedStatic,8,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,8,10,00:00:00.0000003,30,0.03
mono,DllImportDirect,8,10,00:00:00.0000063,630,0.63
mono,DllImportCustomMarshaller,8,10,00:00:00.0000126,1260,1.26
mono,ManagedStatic,8,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,8,20,00:00:00.0000002,10,0.01
mono,DllImportDirect,8,20,00:00:00.0000045,225,0.225
mono,DllImportCustomMarshaller,8,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,8,40,00:00:00.0000001,2.5,0.0025
mono,ManagedVirtual,8,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,8,40,00:00:00.0000086,215,0.215
mono,DllImportCustomMarshaller,8,40,00:00:00.0000178,445,0.445
mono,ManagedStatic,8,80,00:00:00.0000003,3.75,0.00375
mono,ManagedVirtual,8,80,00:00:00.0000004,5,0.005
mono,DllImportDirect,8,80,00:00:00.0000173,216.25,0.21625
mono,DllImportCustomMarshaller,8,80,00:00:00.0000356,445,0.445
mono,ManagedStatic,8,160,00:00:00.0000004,2.5,0.0025
mono,ManagedVirtual,8,160,00:00:00.0000008,5,0.005
mono,DllImportDirect,8,160,00:00:00.0000344,215,0.215
mono,DllImportCustomMarshaller,8,160,00:00:00.0000709,443.125,0.443125
mono,ManagedStatic,8,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,8,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,8,320,00:00:00.0000687,214.6875,0.2146875
mono,DllImportCustomMarshaller,8,320,00:00:00.0001408,440,0.44
mono,ManagedStatic,8,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,8,640,00:00:00.0000029,4.53125,0.00453125
mono,DllImportDirect,8,640,00:00:00.0001381,215.78125,0.21578125
mono,DllImportCustomMarshaller,8,640,00:00:00.0002794,436.5625,0.4365625
mono,ManagedStatic,8,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,8,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,8,1280,00:00:00.0002754,215.15625,0.21515625
mono,DllImportCustomMarshaller,8,1280,00:00:00.0005641,440.703125,0.440703125
mono,ManagedStatic,8,2560,00:00:00.0000061,2.3828125,0.0023828125
mono,ManagedVirtual,8,2560,00:00:00.0000116,4.53125,0.00453125
mono,DllImportDirect,8,2560,00:00:00.0005738,224.140625,0.224140625
mono,DllImportCustomMarshaller,8,2560,00:00:00.0011170,826.953125,0.826953125
mono,ManagedStatic,8,5120,00:00:00.0000122,2.3828125,0.0023828125
mono,ManagedVirtual,8,5120,00:00:00.0000231,4.51171875,0.00451171875
mono,DllImportDirect,8,5120,00:00:00.0010976,409.6875,0.4096875
mono,DllImportCustomMarshaller,8,5120,00:00:00.0022397,828.06640625,0.82806640625
mono,ManagedStatic,8,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,8,10240,00:00:00.0000434,4.23828125,0.00423828125
mono,DllImportDirect,8,10240,00:00:00.0022288,412.96875,0.41296875
mono,DllImportCustomMarshaller,8,10240,00:00:00.0045273,832.744140625,0.832744140625
mono,ManagedStatic,8,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,8,20480,00:00:00.0000919,4.4873046875,0.0044873046875
mono,DllImportDirect,8,20480,00:00:00.0043869,409.5166015625,0.4095166015625
mono,DllImportCustomMarshaller,8,20480,00:00:00.0088866,824.541015625,0.824541015625
mono,ManagedStatic,8,40960,00:00:00.0000973,2.37548828125,0.00237548828125
mono,ManagedVirtual,8,40960,00:00:00.0001838,4.4873046875,0.0044873046875
mono,DllImportDirect,8,40960,00:00:00.0087827,409.73388671875,0.40973388671875
mono,DllImportCustomMarshaller,8,40960,00:00:00.0176879,846.87255859375,0.84687255859375
mono,ManagedStatic,8,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,8,81920,00:00:00.0003567,4.354248046875,0.004354248046875
mono,DllImportDirect,8,81920,00:00:00.0176206,422.61474609375,0.42261474609375
mono,DllImportCustomMarshaller,8,81920,00:00:00.0354276,859.7119140625,0.8597119140625
mono,ManagedStatic,8,163840,00:00:00.0003891,2.3748779296875,0.0023748779296875
mono,ManagedVirtual,8,163840,00:00:00.0007347,4.4842529296875,0.0044842529296875
mono,DllImportDirect,8,163840,00:00:00.0352128,428.544921875,0.428544921875
mono,DllImportCustomMarshaller,8,163840,00:00:00.0728264,883.9501953125,0.8839501953125
mono,ManagedStatic,8,327680,00:00:00.0008110,2.4749755859375,0.0024749755859375
mono,ManagedVirtual,8,327680,00:00:00.0014717,7.54302978515625,0.00754302978515625
mono,DllImportDirect,8,327680,00:00:00.0703532,428.323974609375,0.428323974609375
mono,DllImportCustomMarshaller,8,327680,00:00:00.1431371,873.221130371094,0.873221130371094
mono,ManagedStatic,8,655360,00:00:00.0015560,3.900146484375,0.003900146484375
mono,ManagedVirtual,8,655360,00:00:00.0029410,7.53936767578125,0.00753936767578125
mono,DllImportDirect,8,655360,00:00:00.1410131,430.317840576172,0.430317840576172
mono,DllImportCustomMarshaller,8,655360,00:00:00.2845452,867.531127929688,0.867531127929688
mono,ManagedStatic,8,1310720,00:00:00.0031119,4.66300964355469,0.00466300964355469
mono,ManagedVirtual,8,1310720,00:00:00.0055645,8.06007385253906,0.00806007385253906
mono,DllImportDirect,8,1310720,00:00:00.2810765,428.830337524414,0.428830337524414
mono,DllImportCustomMarshaller,8,1310720,00:00:00.5675927,865.625534057617,0.865625534057617
mono,ManagedStatic,8,2621440,00:00:00.0062269,4.66419219970703,0.00466419219970703
mono,ManagedVirtual,8,2621440,00:00:00.0115674,8.60877990722656,0.00860877990722656
mono,DllImportDirect,8,2621440,00:00:00.5653389,431.190071105957,0.431190071105957
mono,DllImportCustomMarshaller,8,2621440,00:00:01.1379976,867.842712402344,0.867842712402344
mono,ManagedStatic,8,5242880,00:00:00.0124847,4.67008590698242,0.00467008590698242
mono,ManagedVirtual,8,5242880,00:00:00.0226701,8.52014541625977,0.00852014541625977
mono,DllImportDirect,8,5242880,00:00:01.1273212,429.977645874023,0.429977645874023
mono,DllImportCustomMarshaller,8,5242880,00:00:02.2696112,865.67138671875,0.86567138671875
mono,DllImportWithCallback,8,15,00:00:00.0001109,7393.33333333333,7.39333333333333
mono,DllImportWithCallback,8,40,00:00:00.0000054,135,0.135
mono,DllImportWithCallback,8,100,00:00:00.0000123,123,0.123
mono,DllImportWithCallback,8,240,00:00:00.0000285,118.75,0.11875
mono,DllImportWithCallback,8,560,00:00:00.0000660,117.857142857143,0.117857142857143
mono,DllImportWithCallback,8,1280,00:00:00.0001491,116.484375,0.116484375
mono,DllImportWithCallback,8,2880,00:00:00.0003334,115.763888888889,0.115763888888889
mono,DllImportWithCallback,8,6400,00:00:00.0007410,115.78125,0.11578125
mono,DllImportWithCallback,8,14080,00:00:00.0016201,186.086647727273,0.186086647727273
mono,DllImportWithCallback,8,30720,00:00:00.0035707,213.889973958333,0.213889973958333
mono,DllImportWithCallback,8,66560,00:00:00.0076437,220.007512019231,0.220007512019231
mono,DllImportWithCallback,8,143360,00:00:00.0165239,226.868722098214,0.226868722098214
mono,DllImportWithCallback,8,307200,00:00:00.0353160,228.893229166667,0.228893229166667
mono,DllImportWithCallback,8,655360,00:00:00.0758863,230.234222412109,0.230234222412109
mono,DllImportWithCallback,8,1392640,00:00:00.1603340,230.019244025735,0.230019244025735
mono,DllImportWithCallback,8,2949120,00:00:00.3396192,230.109049479167,0.230109049479167
mono,DllImportWithCallback,8,6225920,00:00:00.7177744,230.451788651316,0.230451788651316
mono,DllImportWithCallback,8,13107200,00:00:01.5095478,230.296920776367,0.230296920776367
mono,DllImportWithCallback,8,27525120,00:00:03.1740921,230.629043579102,0.230629043579102
mono,DllImportWithCallback,8,57671680,00:00:06.6590990,230.929617448287,0.230929617448287
mono,ManagedStatic,9,10,00:00:00.0000004,40,0.04
mono,ManagedVirtual,9,10,00:00:00.0000002,20,0.02
mono,DllImportDirect,9,10,00:00:00.0000066,660,0.66
mono,DllImportCustomMarshaller,9,10,00:00:00.0000121,1210,1.21
mono,ManagedStatic,9,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,9,20,00:00:00.0000002,10,0.01
mono,DllImportDirect,9,20,00:00:00.0000045,225,0.225
mono,DllImportCustomMarshaller,9,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,9,40,00:00:00.0000001,2.5,0.0025
mono,ManagedVirtual,9,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,9,40,00:00:00.0000088,220,0.22
mono,DllImportCustomMarshaller,9,40,00:00:00.0000180,450,0.45
mono,ManagedStatic,9,80,00:00:00.0000002,2.5,0.0025
mono,ManagedVirtual,9,80,00:00:00.0000004,5,0.005
mono,DllImportDirect,9,80,00:00:00.0000173,216.25,0.21625
mono,DllImportCustomMarshaller,9,80,00:00:00.0000356,445,0.445
mono,ManagedStatic,9,160,00:00:00.0000004,2.5,0.0025
mono,ManagedVirtual,9,160,00:00:00.0000008,5,0.005
mono,DllImportDirect,9,160,00:00:00.0000347,216.875,0.216875
mono,DllImportCustomMarshaller,9,160,00:00:00.0000710,443.75,0.44375
mono,ManagedStatic,9,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,9,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,9,320,00:00:00.0000687,214.6875,0.2146875
mono,DllImportCustomMarshaller,9,320,00:00:00.0001414,441.875,0.441875
mono,ManagedStatic,9,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,9,640,00:00:00.0000029,4.53125,0.00453125
mono,DllImportDirect,9,640,00:00:00.0001378,215.3125,0.2153125
mono,DllImportCustomMarshaller,9,640,00:00:00.0002812,439.375,0.439375
mono,ManagedStatic,9,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,9,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,9,1280,00:00:00.0002752,215,0.215
mono,DllImportCustomMarshaller,9,1280,00:00:00.0005643,440.859375,0.440859375
mono,ManagedStatic,9,2560,00:00:00.0000061,2.3828125,0.0023828125
mono,ManagedVirtual,9,2560,00:00:00.0000116,4.53125,0.00453125
mono,DllImportDirect,9,2560,00:00:00.0005476,213.90625,0.21390625
mono,DllImportCustomMarshaller,9,2560,00:00:00.0011287,831.5234375,0.8315234375
mono,ManagedStatic,9,5120,00:00:00.0000123,2.40234375,0.00240234375
mono,ManagedVirtual,9,5120,00:00:00.0000263,5.13671875,0.00513671875
mono,DllImportDirect,9,5120,00:00:00.0010952,409.21875,0.40921875
mono,DllImportCustomMarshaller,9,5120,00:00:00.0023007,839.98046875,0.83998046875
mono,ManagedStatic,9,10240,00:00:00.0000680,6.640625,0.006640625
mono,ManagedVirtual,9,10240,00:00:00.0000624,6.09375,0.00609375
mono,DllImportDirect,9,10240,00:00:00.0022431,414.365234375,0.414365234375
mono,DllImportCustomMarshaller,9,10240,00:00:00.0045216,832.1875,0.8321875
mono,ManagedStatic,9,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,9,20480,00:00:00.0000920,4.4921875,0.0044921875
mono,DllImportDirect,9,20480,00:00:00.0044183,411.0498046875,0.4110498046875
mono,DllImportCustomMarshaller,9,20480,00:00:00.0089316,826.73828125,0.82673828125
mono,ManagedStatic,9,40960,00:00:00.0000973,2.37548828125,0.00237548828125
mono,ManagedVirtual,9,40960,00:00:00.0001857,4.53369140625,0.00453369140625
mono,DllImportDirect,9,40960,00:00:00.0087663,409.33349609375,0.40933349609375
mono,DllImportCustomMarshaller,9,40960,00:00:00.0177344,848.0078125,0.8480078125
mono,ManagedStatic,9,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,9,81920,00:00:00.0003458,4.22119140625,0.00422119140625
mono,DllImportDirect,9,81920,00:00:00.0176747,423.275146484375,0.423275146484375
mono,DllImportCustomMarshaller,9,81920,00:00:00.0362009,881.358642578125,0.881358642578125
mono,ManagedStatic,9,163840,00:00:00.0003891,2.3748779296875,0.0023748779296875
mono,ManagedVirtual,9,163840,00:00:00.0006917,4.2218017578125,0.0042218017578125
mono,DllImportDirect,9,163840,00:00:00.0351841,428.369750976563,0.428369750976562
mono,DllImportCustomMarshaller,9,163840,00:00:00.0730632,891.4990234375,0.8914990234375
mono,ManagedStatic,9,327680,00:00:00.0007780,2.374267578125,0.002374267578125
mono,ManagedVirtual,9,327680,00:00:00.0014717,7.54302978515625,0.00754302978515625
mono,DllImportDirect,9,327680,00:00:00.0703902,428.436889648437,0.428436889648437
mono,DllImportCustomMarshaller,9,327680,00:00:00.1432889,873.684387207031,0.873684387207031
mono,ManagedStatic,9,655360,00:00:00.0015582,3.90350341796875,0.00390350341796875
mono,ManagedVirtual,9,655360,00:00:00.0029389,7.53616333007813,0.00753616333007813
mono,DllImportDirect,9,655360,00:00:00.1407434,428.380432128906,0.428380432128906
mono,DllImportCustomMarshaller,9,655360,00:00:00.2862376,873.165283203125,0.873165283203125
mono,ManagedStatic,9,1310720,00:00:00.0031142,4.66476440429688,0.00466476440429688
mono,ManagedVirtual,9,1310720,00:00:00.0057040,8.16650390625,0.00816650390625
mono,DllImportDirect,9,1310720,00:00:00.2815424,429.185791015625,0.429185791015625
mono,DllImportCustomMarshaller,9,1310720,00:00:00.5703386,870.009307861328,0.870009307861328
mono,ManagedStatic,9,2621440,00:00:00.0062604,4.67697143554688,0.00467697143554687
mono,ManagedVirtual,9,2621440,00:00:00.0115800,8.61358642578125,0.00861358642578125
mono,DllImportDirect,9,2621440,00:00:00.5629059,429.117546081543,0.429117546081543
mono,DllImportCustomMarshaller,9,2621440,00:00:01.1412692,870.616607666016,0.870616607666016
mono,ManagedStatic,9,5242880,00:00:00.0124845,4.67004776000977,0.00467004776000977
mono,ManagedVirtual,9,5242880,00:00:00.0223597,8.46094131469727,0.00846094131469727
mono,DllImportDirect,9,5242880,00:00:01.1412100,435.297012329102,0.435297012329102
mono,DllImportCustomMarshaller,9,5242880,00:00:02.2897964,873.33610534668,0.87333610534668
mono,DllImportWithCallback,9,15,00:00:00.0001101,7340,7.34
mono,DllImportWithCallback,9,40,00:00:00.0000054,135,0.135
mono,DllImportWithCallback,9,100,00:00:00.0000124,124,0.124
mono,DllImportWithCallback,9,240,00:00:00.0000286,119.166666666667,0.119166666666667
mono,DllImportWithCallback,9,560,00:00:00.0000660,117.857142857143,0.117857142857143
mono,DllImportWithCallback,9,1280,00:00:00.0001491,116.484375,0.116484375
mono,DllImportWithCallback,9,2880,00:00:00.0003338,115.902777777778,0.115902777777778
mono,DllImportWithCallback,9,6400,00:00:00.0007435,116.171875,0.116171875
mono,DllImportWithCallback,9,14080,00:00:00.0016591,188.856534090909,0.188856534090909
mono,DllImportWithCallback,9,30720,00:00:00.0035418,212.94921875,0.21294921875
mono,DllImportWithCallback,9,66560,00:00:00.0076940,220.763221153846,0.220763221153846
mono,DllImportWithCallback,9,143360,00:00:00.0165626,227.138671875,0.227138671875
mono,DllImportWithCallback,9,307200,00:00:00.0355595,229.685872395833,0.229685872395833
mono,DllImportWithCallback,9,655360,00:00:00.0756401,229.858551025391,0.229858551025391
mono,DllImportWithCallback,9,1392640,00:00:00.1712167,245.732350068934,0.245732350068934
mono,DllImportWithCallback,9,2949120,00:00:00.3409274,230.891723632813,0.230891723632813
mono,DllImportWithCallback,9,6225920,00:00:00.7206664,231.398154810855,0.231398154810855
mono,DllImportWithCallback,9,13107200,00:00:01.5181654,231.641036987305,0.231641036987305
mono,DllImportWithCallback,9,27525120,00:00:03.1799857,231.024812970843,0.231024812970843
mono,DllImportWithCallback,9,57671680,00:00:06.6653164,231.141461459073,0.231141461459073
mono,ManagedStatic,10,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,10,10,00:00:00.0000002,20,0.02
mono,DllImportDirect,10,10,00:00:00.0000061,610,0.61
mono,DllImportCustomMarshaller,10,10,00:00:00.0000131,1310,1.31
mono,ManagedStatic,10,20,00:00:00.0000002,10,0.01
mono,ManagedVirtual,10,20,00:00:00.0000001,5,0.005
mono,DllImportDirect,10,20,00:00:00.0000045,225,0.225
mono,DllImportCustomMarshaller,10,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,10,40,00:00:00.0000002,5,0.005
mono,ManagedVirtual,10,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,10,40,00:00:00.0000088,220,0.22
mono,DllImportCustomMarshaller,10,40,00:00:00.0000179,447.5,0.4475
mono,ManagedStatic,10,80,00:00:00.0000003,3.75,0.00375
mono,ManagedVirtual,10,80,00:00:00.0000004,5,0.005
mono,DllImportDirect,10,80,00:00:00.0000173,216.25,0.21625
mono,DllImportCustomMarshaller,10,80,00:00:00.0000356,445,0.445
mono,ManagedStatic,10,160,00:00:00.0000004,2.5,0.0025
mono,ManagedVirtual,10,160,00:00:00.0000007,4.375,0.004375
mono,DllImportDirect,10,160,00:00:00.0000346,216.25,0.21625
mono,DllImportCustomMarshaller,10,160,00:00:00.0001091,681.875,0.681875
mono,ManagedStatic,10,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,10,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,10,320,00:00:00.0000690,215.625,0.215625
mono,DllImportCustomMarshaller,10,320,00:00:00.0001423,444.6875,0.4446875
mono,ManagedStatic,10,640,00:00:00.0000015,2.34375,0.00234375
mono,ManagedVirtual,10,640,00:00:00.0000029,4.53125,0.00453125
mono,DllImportDirect,10,640,00:00:00.0001382,215.9375,0.2159375
mono,DllImportCustomMarshaller,10,640,00:00:00.0002831,442.34375,0.44234375
mono,ManagedStatic,10,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,10,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,10,1280,00:00:00.0002753,215.078125,0.215078125
mono,DllImportCustomMarshaller,10,1280,00:00:00.0005686,444.21875,0.44421875
mono,ManagedStatic,10,2560,00:00:00.0000062,2.421875,0.002421875
mono,ManagedVirtual,10,2560,00:00:00.0000109,4.2578125,0.0042578125
mono,DllImportDirect,10,2560,00:00:00.0005474,213.828125,0.213828125
mono,DllImportCustomMarshaller,10,2560,00:00:00.0011352,834.0625,0.8340625
mono,ManagedStatic,10,5120,00:00:00.0000123,2.40234375,0.00240234375
mono,ManagedVirtual,10,5120,00:00:00.0000230,4.4921875,0.0044921875
mono,DllImportDirect,10,5120,00:00:00.0010970,409.5703125,0.4095703125
mono,DllImportCustomMarshaller,10,5120,00:00:00.0022782,835.5859375,0.8355859375
mono,ManagedStatic,10,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,10,10240,00:00:00.0000433,4.228515625,0.004228515625
mono,DllImportDirect,10,10240,00:00:00.0022293,413.017578125,0.413017578125
mono,DllImportCustomMarshaller,10,10240,00:00:00.0045186,831.89453125,0.83189453125
mono,ManagedStatic,10,20480,00:00:00.0001191,5.8154296875,0.0058154296875
mono,ManagedVirtual,10,20480,00:00:00.0000995,4.8583984375,0.0048583984375
mono,DllImportDirect,10,20480,00:00:00.0044219,411.2255859375,0.4112255859375
mono,DllImportCustomMarshaller,10,20480,00:00:00.0088916,824.78515625,0.82478515625
mono,ManagedStatic,10,40960,00:00:00.0000973,2.37548828125,0.00237548828125
mono,ManagedVirtual,10,40960,00:00:00.0001730,4.2236328125,0.0042236328125
mono,DllImportDirect,10,40960,00:00:00.0088748,411.982421875,0.411982421875
mono,DllImportCustomMarshaller,10,40960,00:00:00.0176825,846.74072265625,0.84674072265625
mono,ManagedStatic,10,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,10,81920,00:00:00.0003787,4.622802734375,0.004622802734375
mono,DllImportDirect,10,81920,00:00:00.0175768,422.080078125,0.422080078125
